draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot
464	11	Rustwing_Falcon	1	1	1
464	12	Onakke_Ogre	1	1	1
464	13	Inspired_Charge	1	1	1
464	14	Tranquil_Expanse	1	1	1
464	15	Greenwood_Sentinel	1	1	1
464	16	Electrify	1	0	0
464	17	Lightning_Strike	1	1	1
464	18	Goblin_Motivator	1	0	0
464	19	Skyscanner	1	0	1
464	20	Make_a_Stand	1	1	0
464	21	Volcanic_Dragon	1	1	1
464	22	Viashino_Pyromancer	1	1	0
464	23	Havoc_Devils	1	1	1
464	24	Dragon_Egg	1	1	1
464	25	Act_of_Treason	1	1	1
464	26	Lava_Axe	1	1	1
464	27	Smelt	1	1	1
464	28	Knight's_Pledge	1	1	1
464	29	Smelt	1	1	1
464	30	Woodland_Stream	1	1	1
464	31	Cleansing_Nova	1	1	1
464	32	Spit_Flame	1	1	1
464	33	Sparktongue_Dragon	1	0	1
464	34	Gallant_Cavalry	1	0	1
464	35	Gallant_Cavalry	1	1	1
464	36	Regal_Bloodlord	1	1	0
464	37	Epicure_of_Blood	1	1	0
464	38	Goblin_Motivator	1	0	1
464	39	Sovereign's_Bite	1	1	0
464	40	Trumpet_Blast	1	1	0
464	41	Catalyst_Elemental	1	1	1
464	42	Highland_Lake	1	1	0
464	43	Knight's_Pledge	1	1	1
464	44	Hired_Blade	1	1	1
464	45	Plains_2	1	1	1
465	1	Vine_Mare	1	1	1
465	2	Gravedigger	1	1	1
465	3	Elvish_Rejuvenator	1	0	1
465	4	Psychic_Symbiont	1	1	0
465	5	Skeleton_Archer	1	1	0
465	6	Foul_Orchard	1	0	1
465	7	Titanic_Growth	1	0	1
465	8	Centaur_Courser	1	1	1
465	9	Oakenform	1	1	1
465	10	Abnormal_Endurance	1	1	1
465	11	Plummet	1	1	1
465	12	Macabre_Waltz	1	1	1
465	13	Invoke_the_Divine	1	1	1
465	14	Greenwood_Sentinel	1	1	1
465	15	Island_1	1	1	1
465	16	Prodigious_Growth	1	1	1
465	17	Lich's_Caress	1	0	1
465	18	Reclamation_Sage	1	1	1
465	19	Skymarch_Bloodletter	1	1	1
465	20	Poison-Tip_Archer	1	1	1
465	21	Skymarch_Bloodletter	1	1	1
465	22	Talons_of_Wildwood	1	1	0
465	23	Vampire_Neonate	1	1	1
465	24	Meandering_River	1	1	0
465	25	Oakenform	1	1	1
465	26	Uncomfortable_Chill	1	1	1
465	27	Rhox_Oracle	1	1	1
465	28	Root_Snare	1	1	1
465	29	Highland_Game	1	1	1
465	30	Island_2	1	1	1
465	31	Psychic_Symbiont	1	1	0
465	32	Rabid_Bite	1	0	1
465	33	Plummet	1	0	0
465	34	Ravenous_Harpy	1	1	1
465	35	Centaur_Courser	1	0	1
465	36	Druid_of_the_Cowl	1	1	1
465	37	Giant_Spider	1	0	1
465	38	Bristling_Boar	1	1	1
465	39	Manalith	1	1	1
465	40	Foul_Orchard	1	1	1
465	41	Disperse	1	1	1
465	42	Essence_Scatter	1	1	1
465	43	Divination	1	1	1
465	44	Daggerback_Basilisk	1	1	1
465	45	Plains_3	1	1	1
466	1	Enigma_Drake	1	1	1
466	2	Switcheroo	1	1	1
466	3	Guttersnipe	1	1	0
466	4	Divination	1	1	1
466	5	Siegebreaker_Giant	1	1	1
466	6	Uncomfortable_Chill	1	1	0
466	7	Snapping_Drake	1	1	1
466	8	Rogue's_Gloves	1	1	0
466	9	Ghostform	1	1	1
466	10	Anticipate	1	1	1
466	11	Omenspeaker	1	1	1
466	12	Meandering_River	1	1	1
466	13	Oakenform	1	1	1
466	14	Invoke_the_Divine	1	1	1
466	15	Tranquil_Expanse	1	1	1
466	16	Demanding_Dragon	1	1	1
466	17	Exclusion_Mage	1	1	1
466	18	Trumpet_Blast	1	0	0
466	19	Lava_Axe	1	1	0
466	20	Gearsmith_Guardian	1	0	1
466	21	Marauder's_Axe	1	1	1
466	22	Catalyst_Elemental	1	1	0
466	23	Goblin_Motivator	1	1	0
466	24	Tectonic_Rift	1	1	0
466	25	Tormenting_Voice	1	1	0
466	26	Skyrider_Patrol	1	1	1
466	27	Invoke_the_Divine	1	1	1
466	28	Hired_Blade	1	1	1
466	29	Revitalize	1	1	1
466	30	Revitalize	1	1	1
466	31	Chaos_Wand	1	1	1
466	32	Patient_Rebuilding	1	1	1
466	33	Thud	1	1	0
466	34	Siegebreaker_Giant	1	1	0
466	35	Wall_of_Mist	1	1	0
466	36	Disperse	1	1	1
466	37	Omenspeaker	1	1	1
466	38	Sure_Strike	1	1	0
466	39	Hostile_Minotaur	1	1	0
466	40	Act_of_Treason	1	1	0
466	41	Mighty_Leap	1	1	1
466	42	Lava_Axe	1	1	1
466	43	Trusty_Packbeast	1	1	1
466	44	Sovereign's_Bite	1	1	1
466	45	Root_Snare	1	1	1
467	1	Diamond_Mare	1	1	0
467	2	Scapeshift	1	1	0
467	3	Supreme_Phantom	1	1	1
467	4	Gargoyle_Sentinel	1	1	0
467	5	Supreme_Phantom	1	1	1
467	6	Colossal_Dreadmaw	1	1	1
467	7	Anticipate	1	1	1
467	8	Aviation_Pioneer	1	0	1
467	9	Thornhide_Wolves	1	1	1
467	10	Tolarian_Scholar	1	1	1
467	11	Scholar_of_Stars	1	1	1
467	12	Vampire_Neonate	1	1	1
467	13	Talons_of_Wildwood	1	1	1
467	14	Detection_Tower	1	1	1
467	15	Island_2	1	1	1
467	16	Mirror_Image	1	1	1
467	17	Metamorphic_Alteration	1	1	1
467	18	Metamorphic_Alteration	1	1	1
467	19	Essence_Scatter	1	0	1
467	20	Talons_of_Wildwood	1	1	1
467	21	Aven_Wind_Mage	1	0	1
467	22	Essence_Scatter	1	0	1
467	23	Aether_Tunnel	1	1	1
467	24	Dwindle	1	1	1
467	25	Anticipate	1	1	0
467	26	Omenspeaker	1	1	1
467	27	Wall_of_Mist	1	1	1
467	28	Gearsmith_Prodigy	1	1	1
467	29	Poison-Tip_Archer	1	1	1
467	30	Forest_4	1	1	1
467	31	Arcane_Encyclopedia	1	1	0
467	32	Daggerback_Basilisk	1	0	1
467	33	Gearsmith_Prodigy	1	0	0
467	34	Explosive_Apparatus	1	0	0
467	35	Snapping_Drake	1	0	1
467	36	Wall_of_Vines	1	0	0
467	37	Cancel	1	1	0
467	38	Frilled_Sea_Serpent	1	1	1
467	39	Aven_Wind_Mage	1	1	1
467	40	Field_Creeper	1	1	1
467	41	Naturalize	1	1	1
467	42	Root_Snare	1	1	0
467	43	Ajani's_Welcome	1	1	1
467	44	Duress	1	1	1
467	45	Walking_Corpse	1	1	1
468	1	Vivien_Reid	1	1	1
468	2	Horizon_Scholar	1	1	0
468	3	Skyrider_Patrol	1	1	1
468	4	Dwindle	1	0	0
468	5	Dragon's_Hoard	1	1	0
468	6	Snapping_Drake	1	1	0
468	7	Elvish_Rejuvenator	1	1	1
468	8	Colossal_Dreadmaw	1	1	1
468	9	Anticipate	1	1	0
468	10	Rhox_Oracle	1	1	1
468	11	Scholar_of_Stars	1	1	0
468	12	Anticipate	1	1	1
468	13	Root_Snare	1	1	1
468	14	Catalyst_Elemental	1	1	1
468	15	Plains_4	1	1	1
468	16	Druid_of_the_Cowl	1	0	1
468	17	Sleep	1	1	0
468	18	Ghastbark_Twins	1	1	1
468	19	Elvish_Rejuvenator	1	0	1
468	20	Angel_of_the_Dawn	1	1	1
468	21	Chaos_Wand	1	1	1
468	22	Elvish_Rejuvenator	1	1	1
468	23	Totally_Lost	1	0	0
468	24	Scholar_of_Stars	1	1	0
468	25	Anticipate	1	1	0
468	26	Scholar_of_Stars	1	1	1
468	27	Inspired_Charge	1	1	1
468	28	Knight's_Pledge	1	1	1
468	29	Invoke_the_Divine	1	1	1
468	30	Plains_4	1	1	1
468	31	Colossal_Dreadmaw	1	0	0
468	32	Bristling_Boar	1	0	1
468	33	Departed_Deckhand	1	1	1
468	34	Gearsmith_Guardian	1	0	0
468	35	Skyrider_Patrol	1	1	0
468	36	Disperse	1	0	0
468	37	Centaur_Courser	1	1	1
468	38	Aven_Wind_Mage	1	1	0
468	39	Scholar_of_Stars	1	0	0
468	40	Naturalize	1	1	1
468	41	Plummet	1	1	1
468	42	Anticipate	1	1	1
468	43	Totally_Lost	1	1	1
468	44	Wall_of_Mist	1	1	1
468	45	Forest_4	1	1	1
469	1	Luminous_Bonds	1	0	1
469	2	Star-Crowned_Stag	1	0	1
469	3	Snapping_Drake	1	0	1
469	4	Take_Vengeance	1	0	0
469	5	Essence_Scatter	1	1	1
469	6	Snapping_Drake	1	0	1
469	7	Totally_Lost	1	1	1
469	8	Uncomfortable_Chill	1	1	1
469	9	Omenspeaker	1	0	1
469	10	Meandering_River	1	0	1
469	11	Wall_of_Mist	1	1	1
469	12	Disperse	1	1	1
469	13	Naturalize	1	1	1
469	14	Crash_Through	1	1	1
469	15	Forest_4	1	1	1
469	16	Cleansing_Nova	1	1	1
469	17	Aven_Wind_Mage	1	0	1
469	18	Arcane_Encyclopedia	1	1	0
469	19	Aether_Tunnel	1	1	0
469	20	Skyrider_Patrol	1	1	1
469	21	Rogue's_Gloves	1	1	1
469	22	Omenspeaker	1	1	1
469	23	Frilled_Sea_Serpent	1	1	1
469	24	Oreskos_Swiftclaw	1	1	0
469	25	Highland_Lake	1	1	1
469	26	Scholar_of_Stars	1	1	1
469	27	Invoke_the_Divine	1	1	1
469	28	Rustwing_Falcon	1	1	1
469	29	Wall_of_Vines	1	1	1
469	30	Greenwood_Sentinel	1	1	1
469	31	Sigiled_Sword_of_Valeron	1	1	1
469	32	Arcades_the_Strategist	1	1	1
469	33	Chromium_the_Mutable	1	1	1
469	34	Luminous_Bonds	1	1	1
469	35	Snapping_Drake	1	0	0
469	36	Aven_Wind_Mage	1	1	1
469	37	Bone_to_Ash	1	1	1
469	38	Gallant_Cavalry	1	1	0
469	39	Frilled_Sea_Serpent	1	1	1
469	40	Skymarch_Bloodletter	1	1	1
469	41	Divination	1	1	1
469	42	Revitalize	1	1	1
469	43	Submerged_Boneyard	1	1	1
469	44	Bogstomper	1	1	1
469	45	Ghostform	1	1	1
470	1	Resplendent_Angel	1	1	1
470	2	Star-Crowned_Stag	1	0	1
470	3	Marauder's_Axe	1	0	0
470	4	Gargoyle_Sentinel	1	1	0
470	5	Aerial_Engineer	1	1	1
470	6	Aviation_Pioneer	1	1	1
470	7	Wall_of_Mist	1	0	1
470	8	Loxodon_Line_Breaker	1	1	1
470	9	Giant_Spider	1	1	1
470	10	Naturalize	1	1	0
470	11	Meandering_River	1	1	1
470	12	Oakenform	1	1	1
470	13	Revitalize	1	1	1
470	14	Knight_of_the_Tusk	1	1	1
470	15	Mountain_3	1	1	1
470	16	Star-Crowned_Stag	1	0	1
470	17	Suspicious_Bookcase	1	1	0
470	18	Aven_Wind_Mage	1	0	1
470	19	Apex_of_Power	1	1	0
470	20	Aven_Wind_Mage	1	0	1
470	21	Plummet	1	1	0
470	22	Aethershield_Artificer	1	1	1
470	23	Knight's_Pledge	1	1	0
470	24	Omenspeaker	1	1	1
470	25	Totally_Lost	1	1	1
470	26	Plummet	1	1	1
470	27	Oakenform	1	1	1
470	28	Wall_of_Vines	1	1	1
470	29	Hostile_Minotaur	1	1	1
470	30	Bone_to_Ash	1	1	1
470	31	Resplendent_Angel	1	1	1
470	32	Angel_of_the_Dawn	1	0	1
470	33	Transmogrifying_Wand	1	1	1
470	34	Trusty_Packbeast	1	1	0
470	35	Cavalry_Drillmaster	1	1	1
470	36	Djinn_of_Wishes	1	1	1
470	37	Loxodon_Line_Breaker	1	1	1
470	38	Aviation_Pioneer	1	1	1
470	39	Disperse	1	1	1
470	40	Scholar_of_Stars	1	1	1
470	41	Elvish_Rejuvenator	1	1	1
470	42	Gearsmith_Prodigy	1	1	1
470	43	Scholar_of_Stars	1	1	1
470	44	Smelt	1	1	1
470	45	Island_1	1	1	1
471	1	Murder	1	1	1
471	2	Strangling_Spores	1	0	1
471	3	Strangling_Spores	1	0	1
471	4	Psychic_Symbiont	1	1	1
471	5	Ghastbark_Twins	1	1	1
471	6	Essence_Scatter	1	1	1
471	7	Tolarian_Scholar	1	0	0
471	8	Woodland_Stream	1	1	0
471	9	Foul_Orchard	1	1	1
471	10	Thornhide_Wolves	1	1	1
471	11	Infectious_Horror	1	1	1
471	12	Root_Snare	1	1	1
471	13	Oakenform	1	1	1
471	14	Trumpet_Blast	1	1	1
471	15	Mountain_4	1	1	1
471	16	Vivien_Reid	1	1	1
471	17	Elvish_Rejuvenator	1	0	1
471	18	Skymarch_Bloodletter	1	0	1
471	19	Dryad_Greenseeker	1	1	1
471	20	Mind_Rot	1	0	1
471	21	Skeleton_Archer	1	1	1
471	22	Bogstomper	1	1	1
471	23	Submerged_Boneyard	1	1	0
471	24	Doomed_Dissenter	1	1	1
471	25	Uncomfortable_Chill	1	1	0
471	26	Gearsmith_Prodigy	1	0	1
471	27	Infectious_Horror	1	1	1
471	28	Wall_of_Vines	1	1	1
471	29	Infectious_Horror	1	1	1
471	30	Forest_4	1	1	1
471	31	Horizon_Scholar	1	1	1
471	32	Rhox_Oracle	1	0	1
471	33	Druid_of_the_Cowl	1	0	1
471	34	Elvish_Rejuvenator	1	0	0
471	35	Duress	1	0	0
471	36	Giant_Spider	1	0	1
471	37	Centaur_Courser	1	1	1
471	38	Poison-Tip_Archer	1	1	1
471	39	Rupture_Spire	1	1	1
471	40	Thornhide_Wolves	1	1	1
471	41	Plummet	1	1	1
471	42	Salvager_of_Secrets	1	1	1
471	43	Tolarian_Scholar	1	1	1
471	44	Enigma_Drake	1	1	1
471	45	Forest_2	1	1	1
472	1	Sarkhan's_Unsealing	1	1	1
472	2	Draconic_Disciple	1	1	1
472	3	Shock	1	0	1
472	4	Epicure_of_Blood	1	1	0
472	5	Druid_of_the_Cowl	1	0	1
472	6	Dryad_Greenseeker	1	1	1
472	7	Dragon's_Hoard	1	1	0
472	8	Giant_Spider	1	1	1
472	9	Manalith	1	1	1
472	10	Greenwood_Sentinel	1	1	1
472	11	Daggerback_Basilisk	1	1	1
472	12	Hired_Blade	1	1	1
472	13	Leonin_Vanguard	1	1	1
472	14	Root_Snare	1	1	1
472	15	Infernal_Scarring	1	1	1
472	16	Meteor_Golem	1	1	1
472	17	Rabid_Bite	1	0	1
472	18	Bristling_Boar	1	1	1
472	19	Hostile_Minotaur	1	0	1
472	20	Draconic_Disciple	1	1	1
472	21	Viashino_Pyromancer	1	1	1
472	22	Colossal_Dreadmaw	1	1	1
472	23	Highland_Game	1	1	1
472	24	Tormenting_Voice	1	1	1
472	25	Meandering_River	1	1	0
472	26	Trumpet_Blast	1	1	1
472	27	Cinder_Barrens	1	1	0
472	28	Crash_Through	1	1	1
472	29	Sovereign's_Bite	1	1	1
472	30	Crash_Through	1	1	1
472	31	Prodigious_Growth	1	1	1
472	32	Boggart_Brute	1	0	1
472	33	Act_of_Treason	1	0	0
472	34	Gift_of_Paradise	1	1	1
472	35	Rabid_Bite	1	1	1
472	36	Viashino_Pyromancer	1	0	0
472	37	Rabid_Bite	1	1	1
472	38	Timber_Gorge	1	1	1
472	39	Ghastbark_Twins	1	1	1
472	40	Thornhide_Wolves	1	1	1
472	41	Oakenform	1	1	1
472	42	Talons_of_Wildwood	1	1	1
472	43	Regal_Bloodlord	1	1	1
472	44	Ajani's_Welcome	1	1	1
472	45	Plains_2	1	1	1
473	1	Patient_Rebuilding	1	1	1
473	2	Pegasus_Courser	1	0	1
473	3	Skeleton_Archer	1	0	1
473	4	Skeleton_Archer	1	0	0
473	5	Highland_Lake	1	0	1
473	6	Manalith	1	0	0
473	7	Essence_Scatter	1	1	1
473	8	Sparktongue_Dragon	1	1	1
473	9	Snapping_Drake	1	1	1
473	10	Trumpet_Blast	1	1	1
473	11	Oakenform	1	1	1
473	12	Omenspeaker	1	1	1
473	13	Reclamation_Sage	1	1	1
473	14	Gearsmith_Prodigy	1	1	1
473	15	Forest_2	1	1	1
473	16	Murder	1	1	1
473	17	Arcades_the_Strategist	1	1	1
473	18	Nightmare's_Thirst	1	1	0
473	19	Divination	1	0	1
473	20	Skeleton_Archer	1	0	1
473	21	Reclamation_Sage	1	1	1
473	22	Oakenform	1	1	1
473	23	Submerged_Boneyard	1	1	1
473	24	Fraying_Omnipotence	1	1	0
473	25	Macabre_Waltz	1	1	1
473	26	Bone_to_Ash	1	1	1
473	27	Enigma_Drake	1	1	1
473	28	Infectious_Horror	1	1	1
473	29	Ajani's_Welcome	1	1	1
473	30	Plains_4	1	1	1
473	31	Resplendent_Angel	1	1	1
473	32	Prodigious_Growth	1	1	1
473	33	Dwindle	1	0	1
473	34	Horizon_Scholar	1	1	1
473	35	Aviation_Pioneer	1	0	1
473	36	Arcades_the_Strategist	1	1	1
473	37	Omenspeaker	1	1	1
473	38	Aether_Tunnel	1	1	1
473	39	Gearsmith_Guardian	1	1	1
473	40	Gearsmith_Prodigy	1	1	1
473	41	Vampire_Neonate	1	1	1
473	42	Tolarian_Scholar	1	1	1
473	43	Bone_to_Ash	1	1	1
473	44	Gearsmith_Prodigy	1	1	1
473	45	Mountain_1	1	1	1
474	1	Essence_Scatter	1	0	1
474	2	Angel_of_the_Dawn	1	0	1
474	3	Essence_Scatter	1	0	1
474	4	Daggerback_Basilisk	1	0	1
474	5	Scholar_of_Stars	1	0	0
474	6	Gallant_Cavalry	1	1	1
474	7	Essence_Scatter	1	0	0
474	8	Totally_Lost	1	1	0
474	9	Rise_from_the_Grave	1	1	1
474	10	Dwarven_Priest	1	1	1
474	11	Daggerback_Basilisk	1	1	1
474	12	Hired_Blade	1	1	1
474	13	Wall_of_Vines	1	1	1
474	14	Root_Snare	1	1	1
474	15	Swamp_1	1	1	1
474	16	Colossal_Dreadmaw	1	0	0
474	17	Horizon_Scholar	1	1	0
474	18	Disperse	1	0	0
474	19	Elvish_Rejuvenator	1	0	0
474	20	Colossal_Dreadmaw	1	0	1
474	21	Daggerback_Basilisk	1	1	1
474	22	Star-Crowned_Stag	1	0	1
474	23	Recollect	1	1	1
474	24	Oreskos_Swiftclaw	1	1	1
474	25	Daggerback_Basilisk	1	1	1
474	26	Meandering_River	1	1	0
474	27	Greenwood_Sentinel	1	1	1
474	28	Infernal_Scarring	1	1	1
474	29	Rhox_Oracle	1	1	1
474	30	Swamp_2	1	1	1
474	31	Vine_Mare	1	1	1
474	32	Daggerback_Basilisk	1	0	1
474	33	Druid_of_the_Cowl	1	1	1
474	34	Colossal_Dreadmaw	1	1	1
474	35	Colossal_Dreadmaw	1	0	1
474	36	Inferno_Hellion	1	1	0
474	37	Plummet	1	0	0
474	38	Talons_of_Wildwood	1	0	1
474	39	Naturalize	1	1	1
474	40	Inferno_Hellion	1	1	1
474	41	Trumpet_Blast	1	1	0
474	42	Bogstomper	1	1	1
474	43	Elvish_Rejuvenator	1	1	1
474	44	Infectious_Horror	1	1	1
474	45	Foul_Orchard	1	1	1
475	1	Siegebreaker_Giant	1	1	1
475	2	Luminous_Bonds	1	0	1
475	3	Skyscanner	1	0	1
475	4	Siegebreaker_Giant	1	1	1
475	5	Make_a_Stand	1	1	0
475	6	Onakke_Ogre	1	0	1
475	7	Sure_Strike	1	1	1
475	8	Inspired_Charge	1	1	1
475	9	Goblin_Motivator	1	0	1
475	10	Act_of_Treason	1	1	1
475	11	Oreskos_Swiftclaw	1	1	1
475	12	Catalyst_Elemental	1	1	1
475	13	Rustwing_Falcon	1	1	1
475	14	Plains_2	1	1	1
475	15	Swamp_1	1	1	1
475	16	Boggart_Brute	1	0	0
475	17	Volley_Veteran	1	1	1
475	18	Sure_Strike	1	0	1
475	19	Invoke_the_Divine	1	0	0
475	20	Ajani's_Pridemate	1	1	1
475	21	Havoc_Devils	1	1	1
475	22	Havoc_Devils	1	1	1
475	23	Oreskos_Swiftclaw	1	0	1
475	24	Rustwing_Falcon	1	1	0
475	25	Onakke_Ogre	1	0	1
475	26	Loxodon_Line_Breaker	1	1	1
475	27	Catalyst_Elemental	1	1	1
475	28	Aerial_Engineer	1	1	1
475	29	Wall_of_Vines	1	1	1
475	30	Plains_4	1	1	1
475	31	Boggart_Brute	1	0	1
475	32	Shield_Mare	1	1	1
475	33	Goblin_Instigator	1	0	1
475	34	Make_a_Stand	1	1	0
475	35	Mighty_Leap	1	1	0
475	36	Oreskos_Swiftclaw	1	1	1
475	37	Boggart_Brute	1	1	1
475	38	Sure_Strike	1	1	1
475	39	Revitalize	1	1	1
475	40	Daybreak_Chaplain	1	1	1
475	41	Naturalize	1	1	1
475	42	Millstone	1	1	0
475	43	Brawl-Bash_Ogre	1	1	1
475	44	Bogstomper	1	1	1
475	45	Forest_2	1	1	1
476	1	Militia_Bugler	1	1	1
476	2	Meteor_Golem	1	1	1
476	3	Supreme_Phantom	1	1	0
476	4	Aviation_Pioneer	1	1	0
476	5	Strangling_Spores	1	1	1
476	6	Cavalry_Drillmaster	1	0	1
476	7	Loxodon_Line_Breaker	1	1	1
476	8	Mistcaller	1	1	0
476	9	Mistcaller	1	1	0
476	10	Diregraf_Ghoul	1	1	1
476	11	Onakke_Ogre	1	1	1
476	12	Meandering_River	1	1	1
476	13	Smelt	1	1	1
476	14	Goblin_Motivator	1	1	1
476	15	Island_3	1	1	1
476	16	Lightning_Strike	1	1	1
476	17	Omenspeaker	1	0	0
476	18	Supreme_Phantom	1	1	0
476	19	Gargoyle_Sentinel	1	1	1
476	20	Reliquary_Tower	1	1	0
476	21	Anticipate	1	1	0
476	22	Scholar_of_Stars	1	1	0
476	23	Cancel	1	1	0
476	24	Gearsmith_Guardian	1	1	0
476	25	Regal_Bloodlord	1	1	1
476	26	Trumpet_Blast	1	1	1
476	27	Tormenting_Voice	1	1	1
476	28	Greenwood_Sentinel	1	1	1
476	29	Sovereign's_Bite	1	1	1
476	30	Mountain_2	1	1	1
476	31	Spit_Flame	1	1	1
476	32	Skyscanner	1	0	1
476	33	Lightning_Mare	1	1	1
476	34	Aviation_Pioneer	1	1	0
476	35	Skyscanner	1	0	1
476	36	Electrify	1	0	1
476	37	Goblin_Instigator	1	0	1
476	38	Smelt	1	1	1
476	39	Doublecast	1	1	1
476	40	Disperse	1	1	1
476	41	Viashino_Pyromancer	1	1	1
476	42	Satyr_Enchanter	1	1	0
476	43	Goblin_Motivator	1	1	1
476	44	Invoke_the_Divine	1	1	1
476	45	Forest_2	1	1	1
477	1	Mentor_of_the_Meek	1	1	1
477	2	Fell_Specter	1	1	0
477	3	Angel_of_the_Dawn	1	1	1
477	4	Pegasus_Courser	1	1	1
477	5	Suncleanser	1	1	1
477	6	Skymarch_Bloodletter	1	1	1
477	7	Knight_of_the_Tusk	1	1	1
477	8	Child_of_Night	1	1	0
477	9	Trusty_Packbeast	1	1	1
477	10	Hired_Blade	1	0	0
477	11	Forsaken_Sanctuary	1	1	1
477	12	Rustwing_Falcon	1	1	1
477	13	Inspired_Charge	1	1	1
477	14	Oreskos_Swiftclaw	1	1	1
477	15	Forest_1	1	1	1
477	16	Take_Vengeance	1	0	1
477	17	Aegis_of_the_Heavens	1	1	0
477	18	Shield_Mare	1	1	1
477	19	Star-Crowned_Stag	1	0	1
477	20	Strangling_Spores	1	1	1
477	21	Doomed_Dissenter	1	0	1
477	22	Diregraf_Ghoul	1	1	1
477	23	Leonin_Vanguard	1	1	0
477	24	Sovereign's_Bite	1	1	0
477	25	Knight_of_the_Tusk	1	1	1
477	26	Trusty_Packbeast	1	1	1
477	27	Plummet	1	1	1
477	28	Ghostform	1	1	1
477	29	Greenwood_Sentinel	1	1	1
477	30	Duress	1	1	1
477	31	Ajani's_Last_Stand	1	1	1
477	32	Gallant_Cavalry	1	0	1
477	33	Nightmare's_Thirst	1	1	1
477	34	Cavalry_Drillmaster	1	1	1
477	35	Sovereign's_Bite	1	0	0
477	36	Cavalry_Drillmaster	1	0	1
477	37	Knight_of_the_Tusk	1	1	1
477	38	Infectious_Horror	1	1	0
477	39	Angel_of_the_Dawn	1	1	1
477	40	Macabre_Waltz	1	1	1
477	41	Smelt	1	1	1
477	42	Knight's_Pledge	1	1	1
477	43	Wall_of_Mist	1	1	1
477	44	Apex_of_Power	1	1	1
477	45	Tolarian_Scholar	1	1	1
478	1	Angel_of_the_Dawn	1	0	1
478	2	Inspired_Charge	1	0	0
478	3	Diamond_Mare	1	1	0
478	4	Star-Crowned_Stag	1	0	1
478	5	Knight_of_the_Tusk	1	1	0
478	6	Fountain_of_Renewal	1	1	0
478	7	Crash_Through	1	1	0
478	8	Viashino_Pyromancer	1	1	0
478	9	Fraying_Omnipotence	1	1	0
478	10	Crash_Through	1	1	0
478	11	Goblin_Motivator	1	1	1
478	12	Cancel	1	1	1
478	13	Lava_Axe	1	1	1
478	14	Crash_Through	1	1	1
478	15	Mistcaller	1	1	1
478	16	Ajani's_Welcome	1	1	0
478	17	Pegasus_Courser	1	0	0
478	18	Amulet_of_Safekeeping	1	1	0
478	19	Daybreak_Chaplain	1	0	0
478	20	Volcanic_Dragon	1	1	1
478	21	Guttersnipe	1	1	1
478	22	Aegis_of_the_Heavens	1	1	0
478	23	Heroic_Reinforcements	1	1	0
478	24	Trusty_Packbeast	1	0	0
478	25	Trumpet_Blast	1	1	0
478	26	Stone_Quarry	1	1	0
478	27	Knight's_Pledge	1	1	0
478	28	Stone_Quarry	1	1	1
478	29	Lava_Axe	1	1	1
478	30	Fire_Elemental	1	1	1
478	31	Guttersnipe	1	1	1
478	32	Aegis_of_the_Heavens	1	1	0
478	33	Rustwing_Falcon	1	0	0
478	34	Mighty_Leap	1	0	0
478	35	Goblin_Motivator	1	1	0
478	36	Hostile_Minotaur	1	1	0
478	37	Lava_Axe	1	1	1
478	38	Smelt	1	1	0
478	39	Dragon_Egg	1	1	1
478	40	Crash_Through	1	1	0
478	41	Ajani's_Welcome	1	1	0
478	42	Smelt	1	1	1
478	43	Crash_Through	1	1	1
478	44	Trumpet_Blast	1	1	1
478	45	Forest_3	1	1	1
479	1	Sleep	1	1	1
479	2	Switcheroo	1	1	1
479	3	Enigma_Drake	1	1	1
479	4	Frilled_Sea_Serpent	1	0	1
479	5	Anticipate	1	0	1
479	6	Supreme_Phantom	1	1	1
479	7	Divination	1	1	1
479	8	Cancel	1	1	1
479	9	Aether_Tunnel	1	1	0
479	10	Gearsmith_Prodigy	1	1	1
479	11	Anticipate	1	1	1
479	12	Gearsmith_Prodigy	1	1	1
479	13	Omniscience	1	1	1
479	14	Ghostform	1	1	1
479	15	Bogstomper	1	1	1
479	16	Isareth_the_Awakener	1	1	1
479	17	Lich's_Caress	1	0	1
479	18	Aviation_Pioneer	1	1	1
479	19	Fell_Specter	1	1	1
479	20	Macabre_Waltz	1	0	1
479	21	Child_of_Night	1	0	1
479	22	Fountain_of_Renewal	1	1	1
479	23	Supreme_Phantom	1	1	1
479	24	Nightmare's_Thirst	1	1	1
479	25	Child_of_Night	1	1	1
479	26	Epicure_of_Blood	1	1	1
479	27	Epicure_of_Blood	1	1	1
479	28	Child_of_Night	1	1	1
479	29	Infernal_Scarring	1	1	1
479	30	Island_1	1	1	1
479	31	Windreader_Sphinx	1	1	1
479	32	Sai_Master_Thopterist	1	1	1
479	33	Sleep	1	1	1
479	34	Supreme_Phantom	1	1	0
479	35	Surge_Mare	1	1	1
479	36	Snapping_Drake	1	1	0
479	37	Omenspeaker	1	1	1
479	38	Omenspeaker	1	1	1
479	39	Child_of_Night	1	0	1
479	40	Totally_Lost	1	1	1
479	41	Disperse	1	1	1
479	42	Aven_Wind_Mage	1	1	1
479	43	Field_Creeper	1	1	1
479	44	Brawl-Bash_Ogre	1	1	1
479	45	Mountain_2	1	1	1
480	1	Leonin_Warleader	1	1	1
480	2	Luminous_Bonds	1	0	1
480	3	Regal_Bloodlord	1	1	1
480	4	Regal_Bloodlord	1	1	1
480	5	Sovereign's_Bite	1	0	0
